OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,x,y
11743,0013663136,CHRISTIAN HOSPITAL NORTHEAST - NORTHWEST,11133 DUNN ROAD,ST. LOUIS,MO,63136,NOT AVAILABLE,(314) 653-5034,GENERAL ACUTE CARE,OPEN,482,ST. LOUIS,29189,USA,38.7765816900001,-90.2403580599999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.christianhospital.org,H022,NOT AVAILABLE,29,NON-PROFIT,-999,482,NOT AVAILABLE,Y,-10045510.7082419,4689719.15669227
11744,0010265613,CITIZENS MEMORIAL HOSPITAL,1500 NORTH OAKLAND AVE,BOLIVAR,MO,65613,NOT AVAILABLE,(417) 328-6501,GENERAL ACUTE CARE,OPEN,86,POLK,29167,USA,37.6264835000001,-93.42011395,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.citizensmemorial.com,H023,NOT AVAILABLE,29,GOVERNMENT - DISTRICT/AUTHORITY,-999,86,LEVEL III,Y,-10399479.5147636,4526794.00687504
11745,0196784690,COMMUNITY HOSPITAL ASSOCIATION,"26136 US HIGHWAY 59, PO BOX 107",FAIRFAX,MO,64446,NOT AVAILABLE,(660) 686-2211,CRITICAL ACCESS,OPEN,18,ATCHISON,29005,USA,40.3494741000001,-95.3947732,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/28/2022 12:00:00 AM,NOT AVAILABLE,H024,NOT AVAILABLE,29,NOT AVAILABLE,-999,18,NOT AVAILABLE,Y,-10619297.5769638,4916857.62489493
11746,0001964759,COX BARTON COUNTY HOSPITAL,29 NW 1ST LANE,LAMAR,MO,64759,NOT AVAILABLE,(417) 681-5100,CRITICAL ACCESS,OPEN,25,BARTON,29011,USA,37.5056964400001,-94.30084527,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,http://www.bcmh.net,H009,NOT AVAILABLE,29,GOVERNMENT - LOCAL,-999,25,NOT AVAILABLE,Y,-10497522.0768317,4509830.72038588
11747,0016065616,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,NOT AVAILABLE,(417) 335-7000,GENERAL ACUTE CARE,OPEN,157,TANEY,29213,USA,36.65061008,-93.22186944,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.coxhealth.com/,H100,NOT AVAILABLE,29,NON-PROFIT,-999,157,LEVEL II,Y,-10377411.0368578,4390517.59003933
11748,0005365807,COX MEDICAL CENTERS MEYER ORTHOPEDIC,3535 S NATIONAL AVE,SPRINGFIELD,MO,65807,NOT AVAILABLE,(417) 269-6000,REHABILITATION,OPEN,86,GREENE,29077,USA,37.1507277000001,-93.27958382,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,9/24/2013 12:00:00 AM,https://www.coxhealth.com/our-hospitals-and-clinics/our-locations/meyer-orthopedic-rehabilitation-hospital/,H028,NOT AVAILABLE,29,NOT AVAILABLE,-999,86,NOT AVAILABLE,N,-10383835.7722509,4460137.16098684
11749,0002065802,COX MEDICAL CENTERS NORTH HOSPITAL,1423 NORTH JEFFERSON AVENUE,SPRINGFIELD,MO,65802,NOT AVAILABLE,(417) 269-3000,GENERAL ACUTE CARE,OPEN,75,GREENE,29077,USA,37.2247824900001,-93.2899637799999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,NOT AVAILABLE,H026,NOT AVAILABLE,29,NON-PROFIT,-999,75,NOT AVAILABLE,Y,-10384991.2641125,4470485.05337074
11750,0001865807,COX MEDICAL CENTERS SOUTH HOSPITAL,3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,MO,65807,NOT AVAILABLE,(417) 269-6000,GENERAL ACUTE CARE,OPEN,706,GREENE,29077,USA,37.14494625,-93.27967732,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.coxhealth.com/body.cfm?id=1344,H027,NOT AVAILABLE,29,NON-PROFIT,-999,706,LEVEL I,Y,-10383846.1806233,4459329.72879615
11751,0001665708,COX MONETT HOSPITAL,1000 E US HIGHWAY 60,MONETT,MO,65708,NOT AVAILABLE,(417) 354-1400,CRITICAL ACCESS,OPEN,25,BARRY,29009,USA,36.9270036200001,-93.93074698,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,NOT AVAILABLE,H029,NOT AVAILABLE,29,NON-PROFIT,-999,25,LEVEL IV,Y,-10456322.9236454,4428936.91150425
11752,0004064134,CRITTENTON CHILDREN'S CENTER,10918 ELM AVENUE,KANSAS CITY,MO,64134,NOT AVAILABLE,(816) 765-6600,PSYCHIATRIC,OPEN,48,JACKSON,29095,USA,38.9243011,-94.4811888999999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,https://www.saintlukeskc.org/locations/crittenton-childrens-center?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,H030,NOT AVAILABLE,29,NON-PROFIT,-999,48,NOT AVAILABLE,N,-10517597.8378911,4710834.14787937
11753,0011764724,ELLETT MEMORIAL HOSPITAL,610 NORTH OHIO AVENUE,APPLETON CITY,MO,64724,NOT AVAILABLE,(660) 476-2111,CRITICAL ACCESS,OPEN,12,ST. CLAIR,29185,USA,38.1924749400001,-94.02125496,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.ellettmemorial.com,H035,NOT AVAILABLE,29,GOVERNMENT - DISTRICT/AUTHORITY,-999,12,NOT AVAILABLE,Y,-10466398.2258917,4606651.86206614
11754,0000864024,EXCELSIOR SPRINGS HOSPITAL,1700 RAINBOW BOULEVARD,EXCELSIOR SPRINGS,MO,64024,NOT AVAILABLE,(816) 630-6081,CRITICAL ACCESS,OPEN,20,CLAY,29047,USA,39.3629482700001,-94.23792638,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,https://www.eshospital.org/,H036,NOT AVAILABLE,29,GOVERNMENT - LOCAL,-999,20,NOT AVAILABLE,Y,-10490517.9780356,4773794.95011554
11755,0011065340,FITZGIBBON HOSPITAL,"2305 SOUTH 65 HIGHWAY, PO BOX 250",MARSHALL,MO,65340,NOT AVAILABLE,(660) 831-3249,GENERAL ACUTE CARE,OPEN,60,SALINE,29195,USA,39.0914981700001,-93.21315913,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.fitzgibbon.org,H037,NOT AVAILABLE,29,NON-PROFIT,-999,60,NOT AVAILABLE,Y,-10376441.409584,4734786.38765953
11756,0009264804,FREEMAN HEALTH SYSTEM - EAST,932 EAST 34TH STREET,JOPLIN,MO,64804,NOT AVAILABLE,(417) 347-1111,GENERAL ACUTE CARE,OPEN,72,NEWTON,29145,USA,37.05075263,-94.50700683,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,NOT AVAILABLE,H039,NOT AVAILABLE,29,NON-PROFIT,-999,72,NOT AVAILABLE,N,-10520471.876712,4446183.41236702
11757,0009364804,FREEMAN HEALTH SYSTEM - WEST,1102 WEST 32ND STREET,JOPLIN,MO,64804,NOT AVAILABLE,(417) 347-1111,GENERAL ACUTE CARE,OPEN,338,NEWTON,29145,USA,37.05273128,-94.5267980899999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,NOT AVAILABLE,H040,NOT AVAILABLE,29,NON-PROFIT,-999,338,LEVEL II,Y,-10522675.0296974,4446459.39858406
11758,0009564850,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,NOT AVAILABLE,(417) 451-1234,CRITICAL ACCESS,OPEN,49,NEWTON,29145,USA,36.86695396,-94.36946792,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.freemanhealth.com,H041,NOT AVAILABLE,29,NON-PROFIT,-999,49,LEVEL III,Y,-10505161.1152866,4420578.07465492
11759,0003165251,FULTON STATE HOSPITAL,600 EAST 5TH STREET,FULTON,MO,65251,NOT AVAILABLE,(573) 592-4100,PSYCHIATRIC,OPEN,38,CALLAWAY,29027,USA,38.8471352500001,-91.93786546,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,https://dmh.mo.gov/fulton/,P007,NOT AVAILABLE,29,GOVERNMENT - STATE,-999,38,NOT AVAILABLE,N,-10234476.3676277,4699798.60259873
11760,0002764735,GOLDEN VALLEY MEMORIAL HOSPITAL,1600 NORTH SECOND STREET,CLINTON,MO,64735,NOT AVAILABLE,(660) 890-7103,GENERAL ACUTE CARE,OPEN,56,HENRY,29083,USA,38.3896789300001,-93.7688009999999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.gvmh.org,H043,NOT AVAILABLE,29,GOVERNMENT - DISTRICT/AUTHORITY,-999,56,NOT AVAILABLE,Y,-10438295.1796158,4634621.57863538
11761,0009163401,HANNIBAL REGIONAL HOSPITAL,"6000 HOSPITAL DRIVE, PO BOX 551",HANNIBAL,MO,63401,NOT AVAILABLE,(573) 248-1300,GENERAL ACUTE CARE,OPEN,99,MARION,29127,USA,39.7106121400001,-91.4505384299999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,https://hospital.hannibalregional.org/,H044,NOT AVAILABLE,29,NON-PROFIT,-999,99,LEVEL III,Y,-10180227.3707983,4823977.90803996
11762,0005664424,HARRISON COUNTY COMMUNITY HOSPITAL,2600 MILLER STREET,BETHANY,MO,64424,NOT AVAILABLE,(660) 425-2211,CRITICAL ACCESS,OPEN,19,HARRISON,29081,USA,40.26453881,-94.02565859,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.hcchospital.org,H045,NOT AVAILABLE,29,GOVERNMENT - DISTRICT/AUTHORITY,-999,19,LEVEL III,Y,-10466888.435741,4904459.13438085
11763,0013763133,HAWTHORN CHILDREN'S PSYCHIATRIC HOSPITAL,1901 PENNSYLVANIA AVENUE,ST. LOUIS,MO,63133,NOT AVAILABLE,(314) 512-7800,PSYCHIATRIC,OPEN,24,ST. LOUIS,29189,USA,38.6867048400001,-90.3139880699999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.dmh.mo.gov/hcph/,H179,NOT AVAILABLE,29,GOVERNMENT - STATE,-999,24,NOT AVAILABLE,N,-10053707.1634622,4676893.57001882
11764,0016164772,HEARTLAND BEHAVIORAL HEALTH SERVICES,1500 WEST ASHLAND,NEVADA,MO,64772,NOT AVAILABLE,(417) 667-2666,PSYCHIATRIC,OPEN,69,VERNON,29217,USA,37.84596516,-94.3758349,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.heartlandbehavioral.com,H046,NOT AVAILABLE,29,PROPRIETARY,-999,69,NOT AVAILABLE,N,-10505869.8842581,4557688.65050643
11765,0017864601,HEDRICK MEDICAL CENTER,2799 NORTH WASHINGTON STREET,CHILLICOTHE,MO,64601,NOT AVAILABLE,(660) 646-1480,CRITICAL ACCESS,OPEN,25,LIVINGSTON,29117,USA,39.8171416000001,-93.5510162099999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,8/15/2016 12:00:00 AM,https://www.saintlukeskc.org/locations/hedrick-medical-center?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,H049,NOT AVAILABLE,29,NON-PROFIT,-999,25,LEVEL III,Y,-10414051.4876905,4839405.26696774
11766,0004965041,HERMANN AREA DISTRICT HOSPITAL,"509 WEST 18TH STREET, PO BOX 470",HERMANN,MO,65041,NOT AVAILABLE,(573) 486-2191,CRITICAL ACCESS,OPEN,24,GASCONADE,29073,USA,38.6930781300001,-91.4495855499999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.hadh.org,H050,NOT AVAILABLE,29,GOVERNMENT - DISTRICT/AUTHORITY,-999,24,LEVEL II,Y,-10180121.2966819,4677802.51864118
11767,0007663663,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,NOT AVAILABLE,(573) 546-1260,CRITICAL ACCESS,OPEN,15,IRON,29093,USA,37.62312389,-90.64471795,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,NOT AVAILABLE,H160,NOT AVAILABLE,29,GOVERNMENT - DISTRICT/AUTHORITY,-999,15,NOT AVAILABLE,Y,-10090523.8452939,4526321.81234852
11768,0014663108,KINDRED HOSPITAL - ST. LOUIS,4930 LINDELL BOULEVARD,ST. LOUIS,MO,63108,NOT AVAILABLE,(314) 361-8700,GENERAL ACUTE CARE,OPEN,98,ST. LOUIS,29510,USA,38.64307325,-90.2631242099999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY,9/23/2013 12:00:00 AM,https://www.kindredhealthcare.com/locations/transitional-care-hospitals/kindred-hospital-st-louis,H054,NOT AVAILABLE,29,PROPRIETARY,-999,98,NOT AVAILABLE,N,-10048045.0244672,4670673.07408074
11769,0003964118,KINDRED HOSPITAL NORTHLAND,500 NW 68TH STREET,KANSAS CITY,MO,64118,NOT AVAILABLE,(816) 420-6300,LONG TERM CARE,OPEN,50,CLAY,29047,USA,39.21928776,-94.5872691599999,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,NOT AVAILABLE,H174,NOT AVAILABLE,29,PROPRIETARY,-999,50,NOT AVAILABLE,N,-10529406.6384175,4753131.51632514
11770,0014363128,KINDRED HOSPITAL ST. LOUIS SOUTH,"10018 KENNERLY ROAD, 3RD FLOOR, HYLAND BUILDING B",ST. LOUIS,MO,63128,NOT AVAILABLE,(314) 525-8100,GENERAL ACUTE CARE,OPEN,38,ST. LOUIS,29189,USA,38.5074234100001,-90.38001855,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,http://www.stanthonysmedcenter.com,H155,NOT AVAILABLE,29,NON-PROFIT,-999,38,LEVEL II,Y,-10061057.6428726,4651357.80938838
11771,0008164067,LAFAYETTE REGIONAL HEALTH CENTER,1500 STATE STREET,LEXINGTON,MO,64067,NOT AVAILABLE,(660) 259-2203,CRITICAL ACCESS,OPEN,32,LAFAYETTE,29107,USA,39.18972877,-93.87727791,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.lafayetteregionalhealthcenter.com,H055,NOT AVAILABLE,29,PROPRIETARY,-999,32,LEVEL III,Y,-10450370.7739998,4748885.14380017
11772,0003265065,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065,NOT AVAILABLE,(573) 348-8000,GENERAL ACUTE CARE,OPEN,116,CAMDEN,29029,USA,38.1206305900001,-92.68304349,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.lakeregional.com,H056,NOT AVAILABLE,29,NON-PROFIT,-999,116,LEVEL III,Y,-10317429.2064776,4596480.91305679
11773,0001765806,LAKELAND BEHAVIORAL HEALTH SYSTEM,440 SOUTH MARKET,SPRINGFIELD,MO,65806,NOT AVAILABLE,(417) 865-5581,PSYCHIATRIC,OPEN,100,GREENE,29077,USA,37.20580126,-93.29521862,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.lakelandbehavioralhealth.com/,H057,NOT AVAILABLE,29,PROPRIETARY,-999,100,NOT AVAILABLE,N,-10385576.2302255,4467831.78316989
11774,0005263703,"LANDMARK HOSPITAL OF CAPE GIRARDEAU, LLC.",3255 INDEPENDENCE STREET,CAPE GIRARDEAU,MO,63701,NOT AVAILABLE,(573) 335-1091,LONG TERM CARE,OPEN,30,CAPE GIRARDEAU,29031,USA,37.30787946,-89.5758391699999,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,http://www.landmarkhospitals.com,H158,NOT AVAILABLE,29,PROPRIETARY,-999,30,NOT AVAILABLE,N,-9971536.80378456,4482108.54155605
11775,0002465201,"LANDMARK HOSPITAL OF COLUMBIA, LLC",604 OLD HWY 63 N,COLUMBIA,MO,65201,NOT AVAILABLE,(573) 499-6600,GENERAL ACUTE CARE,OPEN,23,BOONE,29019,USA,38.9579899400001,-92.31131232,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,9/24/2013 12:00:00 AM,http://www.landmarkhospitals.com,H175,NOT AVAILABLE,29,PROPRIETARY,-999,23,NOT AVAILABLE,N,-10276048.2819212,4715655.77715445
11776,0009464804,"LANDMARK HOSPITAL OF JOPLIN, LLC",2040 W 32ND STREET,JOPLIN,MO,64804,NOT AVAILABLE,(417) 627-1309,LONG TERM CARE,OPEN,30,NEWTON,29145,USA,37.0535382400001,-94.53838146,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,9/20/2013 12:00:00 AM,http://www.landmarkhospitals.com,H163,NOT AVAILABLE,29,PROPRIETARY,-999,30,NOT AVAILABLE,N,-10523964.4845475,4446571.95710888
11777,0196784691,LANDMARK REHABILITATION HOSPITAL OF COLUMBIA,"604 OLD 63 N, SUITE 101",COLUMBIA,MO,65201,NOT AVAILABLE,(573) 499-6600,REHABILITATION,OPEN,16,BOONE,29019,USA,38.9580252000001,-92.3113789,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,3/2/2022 12:00:00 AM,http://www.landmarkhospitals.com,H190,NOT AVAILABLE,29,NOT AVAILABLE,-999,16,NOT AVAILABLE,N,-10276055.6935729,4715660.82485248
11778,0007564063,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEE'S SUMMIT,MO,64063,NOT AVAILABLE,(816) 282-5000,GENERAL ACUTE CARE,OPEN,80,JACKSON,29095,USA,38.9036348500001,-94.33298166,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.leessummitmedicalcenter.com,H058,NOT AVAILABLE,29,PROPRIETARY,-999,80,LEVEL III,Y,-10501099.4834024,4707877.47660912
11779,0004164068,LIBERTY HOSPITAL,2525 GLENN HENDREN DRIVE,LIBERTY,MO,64068,NOT AVAILABLE,(816) 781-7200,GENERAL ACUTE CARE,OPEN,204,CLAY,29047,USA,39.27524214,-94.42370721,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.libertyhospital.org,H059,NOT AVAILABLE,29,GOVERNMENT - DISTRICT/AUTHORITY,-999,204,LEVEL II,Y,-10511199.0054304,4761174.68511991
11780,0000364506,LONG - TERM ACUTE CARE HOSPITAL - MOSAIC,5325 FARAON STREET,SAINT JOSEPH,MO,64506,NOT AVAILABLE,(816) 271-5149,LONG TERM CARE,OPEN,41,BUCHANAN,29021,USA,39.77235362,-94.77059772,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,3/12/2014 12:00:00 AM,NOT AVAILABLE,H173,NOT AVAILABLE,29,NON-PROFIT,-999,41,LEVEL II,Y,-10549814.6803646,4832916.26320197
11781,0190063552,MACON COUNTY SAMARITAN MEMORIAL HOS,1205 NORTH MISSOURI ST,MACON,MO,63552,NOT AVAILABLE,(660) 385-8700,CRITICAL ACCESS,OPEN,25,MACON,29121,USA,39.7480301300001,-92.4685423,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,5/5/2020 12:00:00 AM,NOT AVAILABLE,H061,NOT AVAILABLE,29,NOT AVAILABLE,-999,25,NOT AVAILABLE,Y,-10293551.0432323,4829393.9792418
11782,0009063645,MADISON MEDICAL CENTER,611 WEST MAIN STREET,FREDERICKTOWN,MO,63645,NOT AVAILABLE,(573) 783-3341,CRITICAL ACCESS,OPEN,25,MADISON,29123,USA,37.5588741400001,-90.30293138,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.madisonmedicalcenter.net,H062,NOT AVAILABLE,29,GOVERNMENT - LOCAL,-999,25,NOT AVAILABLE,Y,-10052476.3383615,4517295.58659868
11783,0008265605,MERCY HOSPITAL AURORA,500 PORTER AVENUE,AURORA,MO,65605,NOT AVAILABLE,(417) 678-2122,CRITICAL ACCESS,OPEN,53,LAWRENCE,29109,USA,36.96981498,-93.71010648,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,NOT AVAILABLE,H003,NOT AVAILABLE,29,NON-PROFIT,-999,53,NOT AVAILABLE,Y,-10431761.335537,4434900.21947247
11784,0006264836,MERCY HOSPITAL CARTHAGE,3125 DR RUSSELL SMITH WAY,CARTHAGE,MO,64836,NOT AVAILABLE,(417) 358-8121,CRITICAL ACCESS,OPEN,25,JASPER,29097,USA,37.1362114900001,-94.32110399,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,https://www.mercy.net/practice/mercy-hospital-carthage,H063,NOT AVAILABLE,29,NON-PROFIT,-999,25,NOT AVAILABLE,Y,-10499777.2672262,4458109.95699721
11785,0001565625,MERCY HOSPITAL CASSVILLE,94 MAIN STREET,CASSVILLE,MO,65625,NOT AVAILABLE,(417) 847-6000,CRITICAL ACCESS,OPEN,18,BARRY,29009,USA,36.67478257,-93.8720928399999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.mercy.net/northwestarar/practice/mercy-hospital-cassville,H101,NOT AVAILABLE,29,NON-PROFIT,-999,18,NOT AVAILABLE,Y,-10449793.5746477,4393872.10034372
11786,0008463019,MERCY HOSPITAL JEFFERSON,"1400 HIGHWAY 61 SOUTH, PO BOX 350",CRYSTAL CITY,MO,63019,NOT AVAILABLE,(636) 933-1000,GENERAL ACUTE CARE,OPEN,321,JEFFERSON,29099,USA,38.1966694600001,-90.39360264,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,4/1/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,http://www.mercy.net/newsroom-mercy-hospital-jefferson,H052,NOT AVAILABLE,29,NON-PROFIT,-999,321,LEVEL III,Y,-10062569.8168543,4607245.98681187
